name,model,steps,prompt,strategy,batch_size,gen_length,ignore_pad,n_problems,temperature,use_confidence_weighting,avg_diversity,avg_time,cumulative_at_1,cumulative_at_10,cumulative_at_11,cumulative_at_12,cumulative_at_13,cumulative_at_14,cumulative_at_15,cumulative_at_16,cumulative_at_2,cumulative_at_3,cumulative_at_4,cumulative_at_5,cumulative_at_6,cumulative_at_7,cumulative_at_8,cumulative_at_9,pass_at_1,pass_at_10,pass_at_11,pass_at_12,pass_at_13,pass_at_14,pass_at_15,pass_at_16,pass_at_2,pass_at_3,pass_at_4,pass_at_5,pass_at_6,pass_at_7,pass_at_8,pass_at_9,std_diversity,std_time
trial_149_batched_orth_alpha8.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 8, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1313122460246086,20.799161916971208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575,0.78,0.785,0.785,0.785,0.785,0.79,0.795,0.635,0.68,0.71,0.73,0.735,0.74,0.765,0.775,0.1019064897219893,2.683395632237964
trial_150_batched_orth_alpha8.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 8, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.2197410207986831,20.96897680401802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.795,0.805,0.82,0.82,0.825,0.83,0.84,0.585,0.66,0.725,0.74,0.755,0.765,0.78,0.785,0.1348827866092197,2.7052390407412004
trial_151_batched_orth_alpha8.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 8, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.3957444812357426,23.570036400556564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.795,0.805,0.805,0.81,0.815,0.825,0.825,0.545,0.63,0.67,0.69,0.73,0.745,0.755,0.78,0.1147081241966845,2.6368221126368128
trial_152_batched_orth_alpha16.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.0798759993910789,18.832780867815018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.68,0.7,0.715,0.725,0.735,0.735,0.735,0.735,0.0721985895516131,2.4595461849503275
trial_153_batched_orth_alpha16.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1402092345058918,19.66134207487106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595,0.81,0.81,0.81,0.815,0.815,0.815,0.825,0.66,0.73,0.755,0.78,0.79,0.795,0.805,0.81,0.0987851854459836,2.550309671112858
trial_154_batched_orth_alpha16.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.2184794323146343,26.46729403018951,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.805,0.82,0.835,0.835,0.835,0.845,0.845,0.62,0.67,0.7,0.73,0.745,0.755,0.775,0.785,0.1263485788774093,3.089519720869019
trial_155_batched_orth_alpha16.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.3429046969115734,20.81259385585785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.81,0.825,0.835,0.835,0.845,0.845,0.845,0.505,0.575,0.63,0.67,0.71,0.73,0.765,0.8,0.106027788717774,2.71729728390443
trial_156_batched_orth_alpha32.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.089707206338644,17.71383539676666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.765,0.77,0.77,0.77,0.77,0.77,0.77,0.695,0.73,0.74,0.75,0.76,0.76,0.76,0.76,0.084868581038309,2.315461280876636
trial_157_batched_orth_alpha32.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1584729066491127,23.611416741609577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615,0.845,0.845,0.845,0.85,0.855,0.86,0.87,0.685,0.73,0.76,0.78,0.79,0.8,0.815,0.835,0.1057706737915888,2.6545013189593885
trial_158_batched_orth_alpha32.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.2107362081110477,22.08758749127388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.835,0.84,0.845,0.85,0.86,0.865,0.87,0.6,0.68,0.715,0.74,0.78,0.795,0.8,0.82,0.1170321216249617,2.8400677092795994
trial_159_batched_orth_alpha32.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.2909266386926174,19.64245222568512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.815,0.825,0.835,0.84,0.845,0.845,0.86,0.52,0.6,0.675,0.735,0.75,0.765,0.765,0.79,0.1081112299935694,2.563778244871987
trial_160_batched_orth_alpha64.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.0964090338349342,17.74314064860344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.75,0.75,0.75,0.75,0.75,0.75,0.755,0.685,0.71,0.72,0.725,0.73,0.74,0.75,0.75,0.0892327408704309,2.295495410109493
trial_161_batched_orth_alpha64.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1615896096825599,23.604569761753083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565,0.84,0.84,0.85,0.855,0.865,0.87,0.87,0.655,0.71,0.77,0.785,0.8,0.825,0.83,0.835,0.0978395708738952,2.6381843567945844
trial_162_batched_orth_alpha64.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.2310392305254936,22.08706841707229,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435,0.825,0.835,0.835,0.845,0.855,0.86,0.865,0.6,0.715,0.72,0.745,0.765,0.775,0.785,0.805,0.1220060003757289,2.834038581493352
trial_163_batched_orth_alpha64.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.2779361252486705,19.6282038128376,0.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.34,0.79,0.805,0.815,0.825,0.825,0.835,0.85,0.51,0.57,0.6,0.66,0.695,0.73,0.76,0.765,0.1026435430516054,2.5708998739797244
trial_164_batched_orth_alpha128.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.0989032822847366,20.52614873647689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.77,0.77,0.77,0.77,0.775,0.775,0.78,0.695,0.72,0.735,0.75,0.755,0.76,0.765,0.765,0.0920988893209538,2.177612922086822
trial_165_batched_orth_alpha128.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1698795285820961,20.82196355581284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.86,0.865,0.87,0.875,0.88,0.885,0.885,0.675,0.75,0.77,0.805,0.815,0.82,0.83,0.84,0.1052252644417452,2.6996785723692707
trial_166_batched_orth_alpha128.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.2279277063906192,20.959636964797973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495,0.855,0.865,0.875,0.89,0.895,0.9,0.905,0.635,0.72,0.76,0.78,0.795,0.815,0.84,0.845,0.1196052107440367,2.727691099727439
trial_167_batched_orth_alpha128.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.2774382461607456,23.57341972470283,0.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34,0.81,0.84,0.845,0.855,0.855,0.865,0.875,0.54,0.65,0.695,0.715,0.76,0.775,0.785,0.8,0.1069289317129973,2.6476017624083736
trial_168_batched_orth_alpha2.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.034661399424076,18.812104250192643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.665,0.68,0.69,0.695,0.7,0.7,0.7,0.7,0.0351691401043936,2.435987683600256
trial_169_batched_orth_alpha2.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1126413239538669,19.643708395957947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.765,0.775,0.775,0.78,0.785,0.785,0.785,0.65,0.68,0.7,0.72,0.73,0.74,0.755,0.76,0.1013694798350056,2.589765647546807
trial_170_batched_orth_alpha2.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.249670839458704,21.99750022292137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.79,0.795,0.805,0.81,0.82,0.83,0.83,0.59,0.66,0.695,0.725,0.745,0.765,0.77,0.79,0.1824883165353029,2.822927066857264
trial_171_batched_orth_alpha2.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.4447324045002461,23.58303459763527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.7,0.72,0.735,0.745,0.745,0.75,0.75,0.435,0.52,0.56,0.6,0.625,0.64,0.66,0.67,0.1119410103725244,2.639639072122585
trial_172_batched_orth_alpha8.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 8, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.0659049469232559,17.698839671611786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.705,0.705,0.705,0.705,0.705,0.705,0.705,0.67,0.695,0.7,0.7,0.705,0.705,0.705,0.705,0.0590183496332267,2.304024240551497
trial_173_batched_orth_alpha8.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 8, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1318117927014827,20.71914538383484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.585,0.775,0.78,0.79,0.8,0.805,0.81,0.82,0.65,0.695,0.705,0.73,0.74,0.745,0.75,0.76,0.1052792869174336,2.70383509633848
trial_174_batched_orth_alpha8.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 8, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.2193975415825843,26.49193273186684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.8,0.805,0.82,0.825,0.825,0.83,0.835,0.61,0.66,0.71,0.73,0.745,0.775,0.775,0.79,0.1379317142221409,3.111212959264897
trial_175_batched_orth_alpha8.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 8, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.3950782431662082,19.636013512611388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.755,0.77,0.77,0.775,0.78,0.79,0.815,0.52,0.6,0.675,0.705,0.71,0.715,0.73,0.73,0.1105189990663312,2.571148436870597
trial_176_batched_orth_alpha16.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.0798759993910789,18.75167673349381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.68,0.7,0.715,0.725,0.735,0.735,0.735,0.735,0.0721985895516131,2.4375368907488206
trial_177_batched_orth_alpha16.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1418554139137268,19.6705113196373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.79,0.795,0.795,0.81,0.81,0.815,0.82,0.67,0.7,0.715,0.74,0.76,0.765,0.785,0.785,0.1022305425640746,2.558514931977548
trial_178_batched_orth_alpha16.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.2158774092793464,26.49266213774681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465,0.79,0.8,0.8,0.815,0.815,0.825,0.84,0.57,0.66,0.71,0.73,0.745,0.765,0.77,0.78,0.1206511278741868,3.118302110935377
trial_179_batched_orth_alpha16.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.3454300603270531,20.74829978108406,0.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.335,0.785,0.8,0.8,0.815,0.815,0.83,0.84,0.5,0.585,0.665,0.71,0.735,0.75,0.765,0.77,0.1111118557669762,2.699211071730167
trial_180_batched_orth_alpha32.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.089707206338644,17.72038463354111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.765,0.77,0.77,0.77,0.77,0.77,0.77,0.695,0.73,0.74,0.75,0.76,0.76,0.76,0.76,0.084868581038309,2.2973382179903625
trial_181_batched_orth_alpha32.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1535567839443683,23.62900490403176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.585,0.81,0.83,0.835,0.855,0.86,0.865,0.865,0.655,0.675,0.705,0.74,0.755,0.775,0.795,0.81,0.1016477027046173,2.636928190508792
trial_182_batched_orth_alpha32.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.2159531632065773,22.01520303964615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495,0.82,0.83,0.83,0.83,0.84,0.84,0.845,0.63,0.68,0.745,0.765,0.775,0.79,0.81,0.81,0.118222761624941,2.827246645121744
trial_183_batched_orth_alpha32.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.291715392768383,19.65683850526809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.755,0.78,0.79,0.825,0.83,0.835,0.84,0.525,0.605,0.66,0.685,0.7,0.73,0.735,0.75,0.1116284109365887,2.5786144598562286
trial_184_batched_orth_alpha64.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.0964090338349342,18.7980939757824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.75,0.75,0.75,0.75,0.75,0.75,0.755,0.685,0.71,0.72,0.725,0.73,0.74,0.75,0.75,0.0892327408704309,2.4420013896365167
trial_185_batched_orth_alpha64.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1644851669669151,23.634903769493103,0.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.58,0.81,0.815,0.83,0.83,0.845,0.85,0.855,0.665,0.71,0.725,0.745,0.775,0.78,0.79,0.8,0.1045148048716147,2.662824125784044
trial_186_batched_orth_alpha64.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.2342680169641971,20.96733009338379,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435,0.835,0.84,0.86,0.86,0.86,0.865,0.87,0.655,0.705,0.735,0.74,0.76,0.78,0.795,0.805,0.1250315925612613,2.7066292940832266
trial_187_batched_orth_alpha64.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.2801309531927108,20.768759497404098,0.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31,0.79,0.805,0.825,0.825,0.84,0.855,0.86,0.51,0.62,0.685,0.725,0.745,0.745,0.77,0.775,0.1077372725669105,2.7088324076739294
trial_188_batched_orth_alpha128.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.0989032822847366,20.515277457237243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.77,0.77,0.77,0.77,0.775,0.775,0.78,0.695,0.72,0.735,0.75,0.755,0.76,0.765,0.765,0.0920988893209538,2.197067798259096
trial_189_batched_orth_alpha128.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1715800976753234,19.6703953230381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.85,0.865,0.87,0.875,0.875,0.89,0.89,0.7,0.74,0.78,0.795,0.81,0.83,0.83,0.84,0.1059778919999205,2.5721021831138207
